# Song Name;Song Lyric; Season; Episode
########################### Season 1 ###########################
Embrace the Magic;But when it found you;S13;E3
Embrace the Magic;You know it was fate;S13;E3
Embrace the Magic;So if you listen close;S13;E3
Embrace the Magic;You might make a new friend;S13;E3
Embrace the Magic;And together we can make it!;S13;E3
Embrace the Magic;I say embrace the magic;S13;E3
Embrace the Magic;No more holding back, just let it out;S13;E3
Embrace the Magic;If you can take the magic;S13;E3
Embrace the Magic;And learn a little more what it can do;S13;E3
Embrace the Magic;Once the magic is part of you;S13;E3
Embrace the Magic;Once the magic is part of you;S13;E3
Embrace the Magic;Once the magic is part of you;S13;E3
Embrace the Magic;Once the magic is part of you;S13;E3
We Will Stand For Everfree;I have waited for the day;S13;E4
We Will Stand For Everfree;To send this greedy wolf away;S13;E4
We Will Stand For Everfree;Now the magic is my salvation;S13;E4
We Will Stand For Everfree;Gather close in my protection;S13;E4
We Will Stand For Everfree;We... will... stand for Everfree!;S13;E4
We Will Stand For Everfree;Behold the beauty of nature in all its glory;S13;E4
We Will Stand For Everfree;No need to fear the vultures at the door;S13;E4
We Will Stand For Everfree;Right here you have me to protect you;S13;E4
We Will Stand For Everfree;Within these walls of thorns;S13;E4
We Will Stand For Everfree;Forever free, forevermore!;S13;E4
We Will Stand For Everfree;They have come into our domain;S13;E4
We Will Stand For Everfree;Here to seal our camp in chains;S13;E4
We Will Stand For Everfree;But we have held it for generations;S13;E4
We Will Stand For Everfree;This is just a complication;S13;E4
We Will Stand For Everfree;We... will... stand for Everfree!;S13;E4
We Will Stand For Everfree;Trust in me, this is for your own good;S13;E4
We Will Stand For Everfree;Don't be afraid, nature is our friend;S13;E4
We Will Stand For Everfree;All of this beauty that surrounds us;S13;E4
We Will Stand For Everfree;Every lovely bloom designed to defend;S13;E4
We Will Stand For Everfree;Let them come, just let them try!;S13;E4
We Will Stand For Everfree;I'm not about to say goodbye!;S13;E4
We Will Stand For Everfree;This camp will be here throughout the ages;S13;E4
We Will Stand For Everfree;Written into the history pages;S13;E4
We Will Stand For Everfree;We... will... stand for Everfree!;S13;E4
Legend You Were Meant To Be;I used to think that stories were just that;S13;E5
Legend You Were Meant To Be;Set in stone, concrete as a fact;S13;E5
Legend You Were Meant To Be;It didn't dawn on me;S13;E5
Legend You Were Meant To Be;That I could change history;S13;E5
Legend You Were Meant To Be;Now I know I'm writing my own song;S13;E5
Legend You Were Meant To Be;Fight my way to the ending that I want;S13;E5
Legend You Were Meant To Be;I'll turn a tragedy;S13;E5
Legend You Were Meant To Be;Into an epic fantasy;S13;E5
Legend You Were Meant To Be;Hey, hey, hey;S13;E5
Legend You Were Meant To Be;You can be a hero (hero) too;S13;E5
Legend You Were Meant To Be;Oh-oh-oh;S13;E5
Legend You Were Meant To Be;Take my hand, I'm here for you;S13;E5
Legend You Were Meant To Be;Come away with me;S13;E5
Legend You Were Meant To Be;Be the legend you were meant to be;S13;E5
Legend You Were Meant To Be;You'll always be Everfree;S13;E5
Legend You Were Meant To Be;Oh, oo-wah, ah-oh, oo-wah, ah-oh, oo-wah;S13;E5
Legend You Were Meant To Be;To be the legend you were meant to be;S13;E5
Legend You Were Meant To Be;Oh, oo-wah, ah-oh, oo-wah, ah-oh, oo-wah;S13;E5
Legend You Were Meant To Be;To be the legend you were meant to be;S13;E5
Legend You Were Meant To Be;There was a time when fear would hold me down;S13;E5
Legend You Were Meant To Be;'Cause I let it chain me to the ground;S13;E5
Legend You Were Meant To Be;Look at me now, I'm soaring high;S13;E5
Legend You Were Meant To Be;It's never boring in the sky;S13;E5
Legend You Were Meant To Be;When I know I've got friends on my side;S13;E5
Legend You Were Meant To Be;Whatever trials, I'll take them all in stride;S13;E5
Legend You Were Meant To Be;Together we will shine so bright;S13;E5
Legend You Were Meant To Be;A radiant brilliance in the night;S13;E5
Legend You Were Meant To Be;Hey, hey, hey;S13;E5
Legend You Were Meant To Be;You can be a hero (hero) too;S13;E5
Legend You Were Meant To Be;Oh-oh-oh;S13;E5
Legend You Were Meant To Be;Take my hand, I'm here for you;S13;E5
Legend You Were Meant To Be;Come away with me;S13;E5
Legend You Were Meant To Be;Be the legend you were meant to be;S13;E5
Legend You Were Meant To Be;You'll always be Everfree;S13;E5
Legend You Were Meant To Be;Oh, oo-wah, ah-oh, oo-wah, ah-oh, oo-wah;S13;E5
Legend You Were Meant To Be;To be the legend you were meant to be;S13;E5
Legend You Were Meant To Be;Oh, oo-wah, ah-oh, oo-wah, ah-oh, oo-wah;S13;E5
Legend You Were Meant To Be;To be the legend you were meant to be!;S13;E5
########################### EG specials ###########################
Dance Magic;I feel it stirrin' deep down inside my soul;S14;E1
Dance Magic;The rhythm's taking hold, and it's about to roll;S14;E1
Dance Magic;A million sparkles falling across the floor;S14;E1
Dance Magic;So, DJ, give it more, it's what we're looking for;S14;E1
Dance Magic;Dance the night away;S14;E1
Dance Magic;All our friends right by our side;S14;E1
Dance Magic;It doesn't matter what style you bring;S14;E1
Dance Magic;We're about to go on that ride (Hey!);S14;E1
Dance Magic;It's dance magic, once you have it;S14;E1
Dance Magic;Let your body move, step into the music;S14;E1
Dance Magic;It's dance magic, and it's electric;S14;E1
Dance Magic;Let your body move to the music;S14;E1
Dance Magic;Doesn't matter what style you got;S14;E1
Dance Magic;Just keep dancin' on that spot;S14;E1
Dance Magic;Your friends like you for who you are;S14;E1
Dance Magic;Dance queen, on the scene, superstar!;S14;E1
Dance Magic;Crystal Prep, you got the moves;S14;E1
Dance Magic;Rainboom bringin' all the grooves;S14;E1
Dance Magic;Put it together and make it fit;S14;E1
Dance Magic;Crystal Rainbooms, dance magic;S14;E1
Dance Magic;Dance the night away;S14;E1
Dance Magic;All our friends right by our side;S14;E1
Dance Magic;It doesn't matter what style you bring;S14;E1
Dance Magic;We're about to go on that ride (Hey!);S14;E1
Dance Magic;It's dance magic, once you have it;S14;E1
Dance Magic;Let your body move, step into the music;S14;E1
Dance Magic;It's dance magic, and it's electric;S14;E1
Dance Magic;Let your body move to the music;S14;E1
Dance Magic;Crystal Rainbooms got a style that's all our own;S14;E1
Dance Magic;Dancin' nonstop, body movin' in the zone;S14;E1
Dance Magic;Bring whatever style you got;S14;E1
Dance Magic;'Cause the party is goin' off;S14;E1
Dance Magic;It's dance magic, and it's electric;S14;E1
Dance Magic;Let your body move to the music;S14;E1
The other side;Sitting here with my head in my hands;S14;E2
The other side;Ideas that come and go;S14;E2
The other side;Sketching my heart out, nothing will turn out;S14;E2
The other side;Everything seems so-so;S14;E2
The other side;I've been here before, and I know that I can;S14;E2
The other side;Do it if I try;S14;E2
The other side;But why, oh, why;S14;E2
The other side;Do you stumble before you fly?;S14;E2
The other side;My wheels keep turnin' (Oh, oh!);S14;E2
The other side;My fire's still burnin' (Oh, oh!);S14;E2
The other side;'Cause right now I'm learnin' (Oh, oh!);S14;E2
The other side;How to get to the other side;S14;E2
The other side;It's a game of waitin' (Hey, hey!);S14;E2
The other side;Anticipatin' (Hey, hey!);S14;E2
The other side;But I keep creatin' (Hey, hey!);S14;E2
The other side;So I can get to the other;S14;E2
The other side;Get to the other side;S14;E2
The other side;(Get to the other side, hey!);S14;E2
The other side;(Hey!);S14;E2
The other side;(Get to the other side, hey!);S14;E2
The other side;So I can get to the other;S14;E2
The other side;Get to the other...;S14;E2
The other side;Keep on believin', I'll be achievin';S14;E2
The other side;The harder that I go;S14;E2
The other side;Don't really know how, I won't give up now;S14;E2
The other side;Until I steal the show;S14;E2
The other side;With time, it gets better, I'll be a trendsetter;S14;E2
The other side;Doin' it my own way;S14;E2
The other side;Hey, hey, hey!;S14;E2
The other side;Won't stop 'til I seize the day;S14;E2
The other side;My wheels keep turnin' (Oh, oh!);S14;E2
The other side;My fire's still burnin' (Oh, oh!);S14;E2
The other side;'Cause right now I'm learnin' (Oh, oh!);S14;E2
The other side;How to get to the other side;S14;E2
The other side;It's a game of waitin' (Hey, hey!);S14;E2
The other side;Anticipatin' (Hey, hey!);S14;E2
The other side;But I keep creatin' (Hey, hey!);S14;E2
The other side;So I can get to the other;S14;E2
The other side;Get to the other side;S14;E2
The other side;(Get to the other side, hey!);S14;E2
The other side;(Hey!);S14;E2
The other side;(Get to the other side, hey!);S14;E2
The other side;So I can get to the other;S14;E2
The other side;Get to the other side!;S14;E2
Equestria Girls Shorts Theme Song ;Oh oh oh;S14;E3
Equestria Girls Shorts Theme Song ;Oh oh oh;S14;E3
Equestria Girls Shorts Theme Song ;You are my;S14;E3
Equestria Girls Shorts Theme Song ;Equestria Girls;S14;E3
Equestria Girls Shorts Theme Song ;Met you and the light switched on;S14;E3
Equestria Girls Shorts Theme Song ;It brightens up my day like the sun ;S14;E3
Equestria Girls Shorts Theme Song ;When my friends come a runnin’  ;S14;E3
Equestria Girls Shorts Theme Song ;You were right all along;S14;E3
Equestria Girls Shorts Theme Song ;That together we’re ;S14;E3
Equestria Girls Shorts Theme Song ;Always better;S14;E3
Equestria Girls Shorts Theme Song ;We can turn a sketch into a masterpiece;S14;E3
Equestria Girls Shorts Theme Song ;When you’re here I feel like I’m complete;S14;E3
Equestria Girls Shorts Theme Song ;Every day’s a brighter day with you in my life;S14;E3
Equestria Girls Shorts Theme Song ;And every time we fall we get back up again;S14;E3
Equestria Girls Shorts Theme Song ;Look around and you will find a friend ;S14;E3
Equestria Girls Shorts Theme Song ;You Are my Equestria Girls!;S14;E3
Equestria Girls Shorts Theme Song ;Whoa oh oh;S14;E3
Equestria Girls Shorts Theme Song ;Whoa oh oh ;S14;E3
Equestria Girls Shorts Theme Song ;You are my;S14;E3
Equestria Girls Shorts Theme Song ;Equestria Girls;S14;E3
Equestria Girls Shorts Theme Song ;We’ll paint the sky with every colour of the rainbow;S14;E3
Equestria Girls Shorts Theme Song ;We let the world know, bring our light to the shadows;S14;E3
Equestria Girls Shorts Theme Song ;Whoa oh oh;S14;E3
Equestria Girls Shorts Theme Song ;Together friends forever;S14;E3
Equestria Girls Shorts Theme Song ;Each day is now or never;S14;E3
Equestria Girls Shorts Theme Song ;Just call on me ;S14;E3
Equestria Girls Shorts Theme Song ;And you’ll find ;S14;E3
Equestria Girls Shorts Theme Song ;Me by your side;S14;E3
Equestria Girls Shorts Theme Song ;Cuz’ we can turn a sketch into a masterpiece;S14;E3
Equestria Girls Shorts Theme Song ;When you’re here I feel like I’m complete;S14;E3
Equestria Girls Shorts Theme Song ;Every day’s a brighter day with you in my life;S14;E3
Equestria Girls Shorts Theme Song ;And every time we fall we get back up again;S14;E3
Equestria Girls Shorts Theme Song ;Look around and you will find a friend ;S14;E3
Equestria Girls Shorts Theme Song ;You are my Equestria;S14;E3
Equestria Girls Shorts Theme Song ;Yeah you are my Equestria;S14;E3
Equestria Girls Shorts Theme Song ;You are are my;S14;E3
Equestria Girls Shorts Theme Song ;Equestria Girls!;S14;E3
We've Come So Far;Back in the day, I used to walk these halls;S14;E4
We've Come So Far;Acting tough, but all alone;S14;E4
We've Come So Far;I needed a friend to lend me a helping hand;S14;E4
We've Come So Far;I couldn't do it on my own;S14;E4
We've Come So Far;We've come so far together;S14;E4
We've Come So Far;Got memories to treasure;S14;E4
We've Come So Far;I look at you, stories come back to life;S14;E4
We've Come So Far;And if I need reminding;S14;E4
We've Come So Far;I know where I can find you;S14;E4
We've Come So Far;In these pages, you'll last forever;S14;E4
We've Come So Far;Ah, ah-ah, ah-ah;S14;E4
We've Come So Far;Ah, ah-ah;S14;E4
We've Come So Far;Ah-ah, ah-ah, ah-ahhhh;S14;E4
We've Come So Far;Remember when I, I lost the crown;S14;E4
We've Come So Far;You didn't leave me out in the rain;S14;E4
We've Come So Far;We still had songs to sing, magic transforming;S14;E4
We've Come So Far;Special in every way;S14;E4
We've Come So Far;The gems chose us by name;S14;E4
We've Come So Far;We've come so far together;S14;E4
We've Come So Far;Got memories to treasure;S14;E4
We've Come So Far;I look at you, stories come back to life;S14;E4
We've Come So Far;And if I need reminding;S14;E4
We've Come So Far;I know where I can find you;S14;E4
We've Come So Far;In these pages, you'll last forever;S14;E4
We've Come So Far;Forever, forever;S14;E4
We've Come So Far;In these pages, you'll last forever;S14;E4
Invisible;You don't see me fitting in;S14;E5
Invisible;I'm sitting here alone;S14;E5
Invisible;Right beside my shadow;S14;E5
Invisible;Always on my own;S14;E5
Invisible;If I could share my wildest dreams;S14;E5
Invisible;Maybe they would see;S14;E5
Invisible;I'm more than just a wallflower;S14;E5
Invisible;There's so much more to me;S14;E5
Invisible;I'm invisible, invisible;S14;E5
Invisible;A droplet in the mist;S14;E5
Invisible;Invisible, invisible;S14;E5
Invisible;It's like I don't exist;S14;E5
Invisible;Right beneath my picture;S14;E5
Invisible;This is what you'll read;S14;E5
Invisible;A laundry list of nothings;S14;E5
Invisible;Not likely to succeed;S14;E5
Invisible;A yearbook with blank pages;S14;E5
Invisible;That no one wants to sign;S14;E5
Invisible;A memory forgotten;S14;E5
Invisible;Until the end of time;S14;E5
Equestria Girls Promo;Hey, hey, we may seem different as night and day;S14;E6
Equestria Girls Promo;But Equestria Girls see things a different way;S14;E6
Equestria Girls Promo;Just look a little deeper and you will see;S14;E6
Equestria Girls Promo;You know I'm just like you and you're just like me;S14;E6
Equestria Girls Promo;We're Equestria Girls and we're here to shout;S14;E6
Equestria Girls Promo;That the magic of friendship is what it's all about;S14;E6
Equestria Girls Promo;We're Equestria Girls standing side by side;S14;E6
Equestria Girls Promo;Finding the magic of friendship deep inside;S14;E6
Equestria Girls Promo;Equestria Girls! Yeah!;S14;E6
Equestria Girls Promo;Twilight Sparkle's a princess who shines;S14;E6
Equestria Girls Promo;Fluttershy's so sweet and kind;S14;E6
Equestria Girls Promo;Applejack has a country flair;S14;E6
Equestria Girls Promo;Rarity knows just what to wear;S14;E6
Equestria Girls Promo;Everyone wants Rainbow Dash on their side;S14;E6
Equestria Girls Promo;No one's more fun than Pinkie Pie;S14;E6
Equestria Girls Promo;Generous, honesty;S14;E6
Equestria Girls Promo;Laughter, kindness, loyalty;S14;E6
Equestria Girls Promo;Free to be what we will be;S14;E6
Equestria Girls Promo;Living life in harmony;S14;E6
Equestria Girls Promo;We're Equestria Girls and we're here to shout;S14;E6
Equestria Girls Promo;That the magic of friendship is what it's all about;S14;E6
Equestria Girls Promo;We're Equestria Girls and we're here to say;S14;E6
Equestria Girls Promo;We're gonna see things a different way;S14;E6
Equestria Girls Promo;Equestria Girls!;S14;E6
Run to Break Free;I have so much more to say;S14;E7
Run to Break Free;But I live in slow motion;S14;E7
Run to Break Free;From moment to moment, hey;S14;E7
Run to Break Free;Holding back from day to day;S14;E7
Run to Break Free;The clock's ticking slowly;S14;E7
Run to Break Free;But time cannot hold me down;S14;E7
Run to Break Free;I find myself in the rhythm of my feet;S14;E7
Run to Break Free;Feel it in my heartbeat;S14;E7
Run to Break Free;The time is now, and I won't hold back, hold back;S14;E7
Run to Break Free;Gonna break free, yeah, I'm runnin';S14;E7
Run to Break Free;Watch me, yeah-yeah, I'm runnin';S14;E7
Run to Break Free;I let go in this moment, all roads open;S14;E7
Run to Break Free;Gonna break free, yeah, I'm runnin';S14;E7
Run to Break Free;I was born to break free;S14;E7
Run to Break Free;I choose my path, I choose my dreams;S14;E7
Run to Break Free;My spirit's a fighter;S14;E7
Run to Break Free;A passion igniter, yeah;S14;E7
Run to Break Free;All I need's inside of me;S14;E7
Run to Break Free;A light shining brighter;S14;E7
Run to Break Free;A spark to a fire now;S14;E7
Run to Break Free;I find myself in the rhythm of my feet;S14;E7
Run to Break Free;Feel it in my heartbeat;S14;E7
Run to Break Free;The time is now, and I won't hold back, hold back;S14;E7
Run to Break Free;(Whoa-oh-oh-ohhhh-oh);S14;E7
Run to Break Free;Gonna break free, yeah, I'm runnin' (yeah-yeah);S14;E7
Run to Break Free;Watch me, yeah-yeah, I'm runnin' (I'm runnin', runnin', whoa);S14;E7
Run to Break Free;I let go in this moment, all roads open;S14;E7
Run to Break Free;Gonna break free, yeah, I'm runnin';S14;E7
Run to Break Free;I was born to break free;S14;E7
Find the Magic;Where do we go? Every day's the same;S14;E8
Find the Magic;Did we lose the magic, magic, magic?;S14;E8
Find the Magic;So ordinary, stuck on repeat;S14;E8
Find the Magic;Gotta find the passion, passion, passion;S14;E8
Find the Magic;The days go round and round, round and round;S14;E8
Find the Magic;Gotta break away, find a great escape;S14;E8
Find the Magic;Round and round and round;S14;E8
Find the Magic;Round and round and round;S14;E8
Find the Magic;Ohhh;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find the magic;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find the magic;S14;E8
Find the Magic;Can I find the beauty in the simple things?;S14;E8
Find the Magic;Can I learn to see it, see it, see it?;S14;E8
Find the Magic;The days go round and round, round and round;S14;E8
Find the Magic;Gotta break away, find a great escape;S14;E8
Find the Magic;Round and round and round;S14;E8
Find the Magic;Round and round and round;S14;E8
Find the Magic;Ohhh;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find the magic;S14;E8
Find the Magic;Let's find the magic;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find (Adagio Dazzle: Hey!);S14;E8
Find the Magic;Ooh-ooh-ooh-ooh, let's find the magic;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh;S14;E8
Find the Magic;Ooh-ooh-ooh-ooh;S14;E8
Find the Magic;Ooh...;S14;E8
True Original;Always first place, never second best;S14;E9
True Original;Only high stakes, we aim to impress;S14;E9
True Original;And there's no room for mistakes;S14;E9
True Original;Yeah, we're flawless everyday, 'cause;S14;E9
True Original;We're all about perfection;S14;E9
True Original;Projecting that pure reflection;S14;E9
True Original;Exceeding your expectations;S14;E9
True Original;Be the true, true, true original;S14;E9
True Original;Dare to be what you are meant to be;S14;E9
True Original;Working hard, that's our thing;S14;E9
True Original;All this way, we're perfect, perfectly true;S14;E9
True Original;True, true original;S14;E9
True Original;True, true original;S14;E9
True Original;True, true original;S14;E9
True Original;We're perfect, perfectly true;S14;E9
True Original;Oh-oh, true original;S14;E9
True Original;Oh, oh, hey, hey;S14;E9
True Original;We're perfect, perfectly true;S14;E9
True Original;True original;S14;E9
True Original;Oh, oh;S14;E9
True Original;Oh, oh;S14;E9
True Original;But it's not about perfection;S14;E9
True Original;Set off in your own direction;S14;E9
True Original;Shake off the expectations;S14;E9
True Original;You're the true, true, true original;S14;E9
True Original;Dare to be who you are meant to be;S14;E9
True Original;Free yourself, do your thing;S14;E9
True Original;All your way, you're perfect, imperfectly you;S14;E9
True Original;True, true original;S14;E9
True Original;True, true original;S14;E9
True Original;True, true original;S14;E9
True Original;You're perfect, imperfectly you!;S14;E9
########################### Best gift ever ###########################
One More Day;Hearth's Warming Eve is almost here;S15;E1
One More Day;There's so much left to do;S15;E1
One More Day;Still need to shop for all my friends;S15;E1
One More Day;But what to get? No clue!;S15;E1
One More Day;This one is nice, and that's so cute;S15;E1
One More Day;Although that's pretty, too;S15;E1
One More Day;Why do I make all these gifts each year?;S15;E1
One More Day;I doubt I'll make it through;S15;E1
One More Day;One more day before the cheer;S15;E1
One More Day;Shop! Pay! Box! Wrap! Bow! Repeat!;S15;E1
One More Day;One last chance before the holiday's here;S15;E1
One More Day;Box! Wrap! Bow! Again!;S15;E1
One More Day;One more day to make the holiday great;S15;E1
One More Day;One more day before we celebrate;S15;E1
One More Day;One day, and then it's here;S15;E1
One More Day;One more chance to bring that holiday cheer;S15;E1
One More Day;Hearth's Warming Eve is almost here;S15;E1
One More Day;A day for us to share;S15;E1
One More Day;Friends and family all together;S15;E1
One More Day;Pies and Apples and a Pear;S15;E1
One More Day;Together families, lots of work;S15;E1
One More Day;There's so much to prepare;S15;E1
One More Day;With all the planning we still have to do;S15;E1
One More Day;We've got no time to spare;S15;E1
One More Day;One more day before the cheer;S15;E1
One More Day;Stuff! Box! Wrap! Card! Bow! Repeat!;S15;E1
One More Day;One last chance before the holiday's here;S15;E1
One More Day;Stir! Pour! Bake! Again!;S15;E1
One More Day;One more day to make the holiday bright;S15;E1
One More Day;One more day, and I can sleep at night;S15;E1
One More Day;The family's almost here;S15;E1
One More Day;One more chance to bring that holiday cheer;S15;E1
One More Day;Before the fun, there's preparation;S15;E1
One More Day;(Just around the corner);S15;E1
One More Day;Shopping, cooking, decorations;S15;E1
One More Day;(The complications);S15;E1
One More Day;It's all worth it in the end;S15;E1
One More Day;Spreading joy to all your friends;S15;E1
One More Day;Even when it never, ever;S15;E1
One More Day;Ever seems to end;S15;E1
One More Day;Aah!;S15;E1
One More Day;Hearth's Warming Eve is getting close;S15;E1
One More Day;We're not prepared, I fear;S15;E1
One More Day;Twilight, you should take a break;S15;E1
One More Day;No time for rest, that much is clear;S15;E1
One More Day;I made a list and checked it twice;S15;E1
One More Day;There's lots to do on here;S15;E1
One More Day;Oh, if I can't get everything done;S15;E1
One More Day;I'll have to wait and celebrate next year;S15;E1
One More Day;One more day before the cheer;S15;E1
One More Day;Shop! Pay! Box! Wrap! Bow! Repeat!;S15;E1
One More Day;One last chance before the holiday's here;S15;E1
One More Day;Box! Wrap! Bow! Again!;S15;E1
One More Day;One more day to make the holiday great;S15;E1
One More Day;One more day until we celebrate;S15;E1
One More Day;Please, oh, please make it really, really great!;S15;E1
One More Day;One more gift, try to hurry, don't be late!;S15;E1
One More Day;Box! Wrap! Bow! Repeat! Gotta concentrate!;S15;E1
One More Day;Just one more day until we all celebrate!;S15;E1
The True Gift of Gifting;I wanted to get you;S15;E2
The True Gift of Gifting;Something oh, so rare;S15;E2
The True Gift of Gifting;A gift to show I care;S15;E2
The True Gift of Gifting;But nothing can compare;S15;E2
The True Gift of Gifting;To you, that's easy to see;S15;E2
The True Gift of Gifting;But I got stressed and overthought;S15;E2
The True Gift of Gifting;Until the day was shot;S15;E2
The True Gift of Gifting;And it was all for naught;S15;E2
The True Gift of Gifting;But now it's clear to me;S15;E2
The True Gift of Gifting;I'm not gifted at gifting;S15;E2
The True Gift of Gifting;It's really pretty sad;S15;E2
The True Gift of Gifting;I tried to show I care;S15;E2
The True Gift of Gifting;But it turned out bad;S15;E2
The True Gift of Gifting;I'm not gifted at gifting;S15;E2
The True Gift of Gifting;So all that's left to say;S15;E2
The True Gift of Gifting;Is that I really hope my gifting;S15;E2
The True Gift of Gifting;Didn't ruin your holiday;S15;E2
The True Gift of Gifting;The most magical gift;S15;E2
The True Gift of Gifting;That I can recall;S15;E2
The True Gift of Gifting;It could've been big or small;S15;E2
The True Gift of Gifting;Or even nothing at all;S15;E2
The True Gift of Gifting;It doesn't matter, you see;S15;E2
The True Gift of Gifting;If it's from my friends on whom I depend;S15;E2
The True Gift of Gifting;No matter what you spend;S15;E2
The True Gift of Gifting;It will be perfect to me;S15;E2
The True Gift of Gifting;The true gift of gifting;S15;E2
The True Gift of Gifting;Is what it means inside;S15;E2
The True Gift of Gifting;We can show we care;S15;E2
The True Gift of Gifting;Spreading love far and wide;S15;E2
The True Gift of Gifting;The true gift of gifting;S15;E2
The True Gift of Gifting;Is totally free;S15;E2
The True Gift of Gifting;And you're the best there is at givin' it;S15;E2
The True Gift of Gifting;With the friendship that you give to meWe've all been friends forever;S15;E2
The True Gift of Gifting;And look how far we've come (how far we've come);S15;E2
The True Gift of Gifting;The holiday brings us close;S15;E2
The True Gift of Gifting;And now it's time for fun (it's now begun);S15;E2
The True Gift of Gifting;The greatest gift you give to me;S15;E2
The True Gift of Gifting;Is more precious than gold;S15;E2
The True Gift of Gifting;Ah-ah-ah-ah;S15;E2
The True Gift of Gifting;Never ended, always mended;S15;E2
The True Gift of Gifting;And it can't be bought or sold;S15;E2
The True Gift of Gifting;The true gift of gifting;S15;E2
The True Gift of Gifting;Is what it means inside;S15;E2
The True Gift of Gifting;We can show we care;S15;E2
The True Gift of Gifting;Spreading love far and wide;S15;E2
The True Gift of Gifting;The true gift of gifting;S15;E2
The True Gift of Gifting;Is totally free;S15;E2
The True Gift of Gifting;And you're the best there is at givin' it;S15;E2
The True Gift of Gifting;With the friendship that you give to me;S15;E2
########################### Rainbow roadtrip ###########################
Rainbow Roadtrip Opening;I got your message, the sun is shining;S16;E1
Rainbow Roadtrip Opening;And the open road is calling our names;S16;E1
Rainbow Roadtrip Opening;My bag is packed, so are you ready?;S16;E1
Rainbow Roadtrip Opening;'Cause to lose this day would be a shame;S16;E1
Rainbow Roadtrip Opening;There's a rainbow waitin', a song is playin';S16;E1
Rainbow Roadtrip Opening;And I can't wait to hit the road with you;S16;E1
Rainbow Roadtrip Opening;There's a rainbow waitin';S16;E1
Rainbow Roadtrip Opening;And we got rainbow road-trippin' to do!;S16;E1
The End of the Rainbow;Next door neighbors chatting over white-wood fences;S16;E2
The End of the Rainbow;Stoppin' on the street to say hello;S16;E2
The End of the Rainbow;When friends did well, we sang their praises;S16;E2
The End of the Rainbow;Brought soup to comfort them when they felt low;S16;E2
The End of the Rainbow;That was our town at the end of the rainbow;S16;E2
The End of the Rainbow;No pots of gold or buried treasure;S16;E2
The End of the Rainbow;Just everypony looking after each other;S16;E2
The End of the Rainbow;The truest riches cannot be measured;S16;E2
The End of the Rainbow;It was a lesson that had kept us together;S16;E2
The End of the Rainbow;In our town at the end of the rainbow;S16;E2
The End of the Rainbow;To honor our fine town, my Grandpa Skies decided;S16;E2
The End of the Rainbow;To throw a party each and every year;S16;E2
The End of the Rainbow;They planned for weeks, cooked for days, celebrated fifty ways;S16;E2
The End of the Rainbow;So everypony would gather here;S16;E2
The End of the Rainbow;In our town at the end of the rainbow;S16;E2
The End of the Rainbow;Grandpa made a gizmo called the Rainbow Generator;S16;E2
The End of the Rainbow;To paint the sky with lots of colors shining bold and bright;S16;E2
The End of the Rainbow;To remind us all together we are greater;S16;E2
The End of the Rainbow;And darkness never wins against the coming of the light;S16;E2
The End of the Rainbow;Grandpa passed it on to Dad, then it was my turn;S16;E2
The End of the Rainbow;To make the pretty rainbows in the sky;S16;E2
The End of the Rainbow;It filled my heart with pride to see our whole town gathered gratefully;S16;E2
The End of the Rainbow;Where we were sure there would never be;S16;E2
The End of the Rainbow;An end to the rainbow;S16;E2
The End of the Rainbow;Then fences went up, we lost track of our neighbors;S16;E2
The End of the Rainbow;Each year passing, dimming spirits all around;S16;E2
The End of the Rainbow;The happy days came to an end;S16;E2
The End of the Rainbow;Nopony had time to spend together in the town;S16;E2
The End of the Rainbow;I thought I knew exactly what the festival needed;S16;E2
The End of the Rainbow;A bigger, better rainbow would surely make them see it;S16;E2
The End of the Rainbow;But the extra magic was too much for the Rainbow Generator;S16;E2
The End of the Rainbow;And I'm the one who brought the rainbow to an end;S16;E2
The End of the Rainbow;That's how our town, our little pony town;S16;E2
The End of the Rainbow;That's how our town saw the end of the rainbow;S16;E2
Living in Color;We're living in color;S16;E3
Living in Color;Step out of the shadows and into the light;S16;E3
Living in Color;Where it's bright and you might see all the colors you are;S16;E3
Living in Color;Or any color you wanna be that your mind can see;S16;E3
Living in Color;And wear them bright like a shining star;S16;E3
Living in Color;Why just be black and white?;S16;E3
Living in Color;No need to hide all those colors inside;S16;E3
Living in Color;'Cause when they shine up bright;S16;E3
Living in Color;It just feels right;S16;E3
Living in Color;To be living in color;S16;E3
Living in Color;We'll be living in color;S16;E3
Living in Color;To be living in color;S16;E3
Living in Color;We'll be living in color;S16;E3
